I1,Q1,I2,Q2,I3,Q3,I1_dpd,Q1_dpd,I2_dpd,Q2_dpd,I3_dpd,Q3_dpd
0.04583052465635839,0.16804738035416872,0.18384560199309827,0.03718230471573963,-0.04767293331278597,-0.06501275971763226,0.11785888671875,0.12530517578125,0.22418212890625,0.0550537109375,0.037109375,-0.082275390625
0.09638246672419615,0.08022070844242049,0.35404701450332743,0.06956874898133002,0.254300026438088,-0.018391490285614234,0.152099609375,0.00372314453125,0.4058837890625,0.08319091796875,0.28997802734375,0.16864013671875
0.08185697012304063,-0.05104746111019429,0.276518749418468,0.0264759023136408,0.06853579941007715,-0.10181246297959667,0.03839111328125,-0.08941650390625,0.2945556640625,0.02386474609375,0.1014404296875,-0.066650390625
-0.07962509232364198,-0.11060085032490535,0.14730992933466838,-0.002580170458711358,-0.255164351317474,-0.0686379844276052,-0.1368408203125,-0.049072265625,0.15631103515625,-0.00506591796875,-0.22265625,-0.24810791015625
-0.1528759132181027,-0.09944710250545288,0.02194021386117776,-0.06543912275386256,-0.09744492721783295,0.07475849164253885,-0.17071533203125,-0.0113525390625,0.0126953125,-0.08038330078125,-0.11590576171875,0.02203369140625
-0.09184318256023943,-0.09456039143909523,-0.12354045851479697,-0.15019461433944375,0.18850364287974808,0.04291019098483836,-0.1199951171875,-0.04351806640625,-0.14117431640625,-0.171142578125,0.17437744140625,0.1719970703125
-0.031067489205678995,-0.12494235351599076,-0.11696008987379385,-0.1168536688412306,0.14583442639255736,-0.07219836904165709,-0.08746337890625,-0.09613037109375,-0.1185302734375,-0.12139892578125,0.18603515625,0.02313232421875
0.04984174719966631,-0.1148686225221106,0.07129120568753851,-0.013908806811262633,0.09422210658560803,-0.0137061125762517,-0.0030517578125,-0.118896484375,0.09466552734375,-0.00238037109375,0.11224365234375,0.07122802734375
0.1469556817805575,0.002490815394385486,0.19996776373841527,0.009507364428712244,0.19532855939391663,0.07721983894124297,0.14544677734375,-0.06427001953125,0.22772216796875,0.01568603515625,0.1531982421875,0.2322998046875
0.10993285537114368,0.13904244029758464,0.18604422028543463,0.003485786526683343,0.09284767428464889,0.03264833651867642,0.15533447265625,0.07757568359375,0.2012939453125,0.005859375,0.04937744140625,0.0904541015625
-0.0014033575492077453,0.1250241672209705,0.08075033683719963,0.024627813018779924,-0.10539663623518124,0.0075203764296271425,0.04608154296875,0.1026611328125,0.07794189453125,0.02996826171875,-0.1204833984375,-0.07220458984375
0.0528221201163234,-0.04934396043401283,-0.14928778623157007,-0.0022614580763075515,0.026900981526460577,0.04677817642103888,0.0289306640625,-0.08935546875,-0.17987060546875,-0.00592041015625,0.0244140625,0.07708740234375
0.21077788183988,-0.17281297833326342,-0.283480399689921,-0.027643792992620105,0.23601324029692852,0.010758423159854933,0.1171875,-0.28094482421875,-0.33380126953125,-0.0357666015625,0.256591796875,0.1964111328125
0.2050841948252124,-0.08362771282001541,0.023370265666681087,0.03812113147138265,0.08210194493726972,-0.029463114754911413,0.133544921875,-0.15057373046875,0.06280517578125,0.0528564453125,0.07574462890625,0.03143310546875
0.07138887989496336,0.07938531229847345,0.440325236655482,0.07367829538481142,-0.1311624038953151,0.023458008023539936,0.0963134765625,0.05523681640625,0.513916015625,0.0823974609375,-0.15167236328125,-0.06671142578125
0.04008128956693965,0.078629903501135,0.32243880553164783,0.018771082075330167,-0.009545358135743464,0.02937553495880076,0.0787353515625,0.04595947265625,0.3310546875,0.00872802734375,-0.002197265625,0.02618408203125
0.09624991657387633,-0.021106369984020375,-0.12471869520822552,0.0008595328727111291,0.15485843436271723,-0.01802710033771984,0.075439453125,-0.0740966796875,-0.16363525390625,-0.0029296875,0.17303466796875,0.09405517578125
0.08149667740949336,0.03368311282079721,-0.25240658859764226,-0.032134717494164744,0.029670377349302487,0.07138359248524483,0.08856201171875,0.0050048828125,-0.26519775390625,-0.04522705078125,-0.04425048828125,0.1087646484375
-0.006117507971118108,0.18746168419026052,-0.14573641517855734,-0.15855881479978337,-0.16372400635264103,0.2080781333216861,0.08990478515625,0.18157958984375,-0.1585693359375,-0.1934814453125,-0.3333740234375,0.0992431640625
